id,name,html_http,html_https,html_external-js,html_iframes,html_XMLHttpRequests,html_scriptTags,html_POST,html_GET,html_objectTags,html_bodyTags,html_imgTags,html_fromCharCode,html_formTags,html_document.write,html_document.writeIn,html_innerHTML,html_createElement('script'),html_tabs.executeScript(),html_appendChild(),html_%u,html_\x,html_\,html_%,html_!,html_href=javascript,html_ClickJack,html_VBScript,html_CoinHive,js_http,js_https,js_iframes,js_XMLHttpRequests,js_external-js,js_POST,js_GET,js_document.write,js_document.writeIn,js_innerHTML,js_fromCharCode,js_createElement('script'),js_keywords,js_tabs.executeScript(),js_appendChild,js_%u,js_\x,js_\,js_!,js_ClickJack,js_CoinHive,css_background-image,css_behavior,css_@import,permission_<all_urls>,permission_http://*/*,permission_https://*/*,permission_*://*/*,permission_webRequest,permission_webRequestBlocking,permission_tabs,permission_storage,permission_history,permission_cookies,permission_notifications,permission_background,permission_unlimitedStorage,permission_contextMenus,permission_management,permission_activeTab,permission_sessions,permission_identity,permission_webNavigation,permission_downloads,permission_debugger,permission_alarms,permission_scripting,permission_search,permission_fileSystem,permission_fileSystem.write,permission_desktopCapture,isMalicious
237,extension_27_5_0_0,0.014,0,0,0,0,0.001890359,0,0,0,0.020833333,0,0,0.253333333,0,0,0,0,0,0,0,0,0,0.006481406,0.01293573,0,0,0,0,0.002373887,0.009667674,0.367346939,0.0275,0,0,0.012311902,0,0,0,0.003484321,0.00174216,0.001136991,0.114285714,0.012884044,0,0,0.000317412,0.001950238,0,0,0.000482276,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
238,extension_9_120_0_0,0,0,0,0.1,0,0.003780718,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,8.10E-05,0.000136166,0,0,0,0,0.007121662,0.038872105,0.040816327,0.07,0.028688525,0.016163793,0.023255814,0,0,0.178130511,0.104529617,0.008710801,0.031418295,0,0.055500496,0.003496503,0.005788176,0.005216386,0.103534876,0,0,0.009163251,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,extension_5_2_1_0,0,0,0,0.1,0,0.028355388,0,0,0,0.3125,0.045676998,0,0.12,0,0,0,0,0,0,0,0,0.047957371,0.001134246,0.003267974,0,0,0,0,0.000395648,0.001409869,0,0,0,0.004310345,0,0,0,0.178130511,0.009291521,0.005226481,0.002936724,0,0.067888999,0,0,0.00194676,0.009506717,0,0,0.004099349,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
240,RefreshTrojan-Vir-Extension,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002176063,0.00040282,0,0,0.008196721,0,0.002735978,0,0,0.001763668,0,0,0.000290057,0,0,0,0,5.18E-05,0.001878007,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
241,extension_3_5_0_0,0,0.012461059,0,0,0,0.017013233,0,0,0,0.041666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000272331,0,0,0,0,0.087042532,0.056797583,0,0.005,0.012295082,0,0,0,0,0.012345679,0.00232288,0.005226481,0.004699446,0.028571429,0.004955401,0,3.47E-05,0.002221882,0.022741668,0,0,0.000964553,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
242,Download10-Vir-Extension,0.342,0.087227414,0.108695652,0.1,0,0.026465028,0,0,0,0.041666667,0.021207178,0,0,0,0,0,0,0,0,0,0,0,0.002511545,0.00245098,0,0,0,0,0.002571711,0.001812689,0.020408163,0,0.012295082,0,0,0.027027027,0,0,0,0,1.29E-05,0,0,0,0.000532512,4.66E-05,3.33E-05,0,0,0.000482276,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
243,extension_1_5_7_0,0,0.115264798,0,0,0,0.013232514,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000544662,0,0,0,0,0.000791296,0.005035247,0,0.005,0.012295082,0.002155172,0.008207934,0,0,0.02292769,0.004645761,0.003484321,0.001921092,0.085714286,0.009415263,0,7.52E-05,0.000277498,0.016563135,0,0,0.00265252,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
244,extension_8_17_0_0,0,0.003115265,0,0,0,0.020793951,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,8.10E-05,0.000408497,0,0,0,0,0.036003956,0.118026183,0.06122449,0.015,0.159836066,0.004310345,0.006839945,0,0,0.058201058,0.026713124,0.010452962,0.032073291,0.142857143,0.058473736,0,0.000196798,0.001736261,0.050395048,0,0,0.024354955,0.015625,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
245,RamnitTrojan-Vir-Extension,1,0,0,0,0,0.011342155,0,0,0,0.020833333,0.037520392,0,0.013333333,0,0,0,0,0,0,0,0,0.001776199,0,0.001770153,0,0,0.083333333,0,0.00098912,0,0,0,0,0,0,0,0,0,0,0,4.30E-06,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
246,extension_1_2_9_0,0.002,0.003115265,0,0.1,0.25,0.049149338,0,1,0,0.0625,0.001631321,0,0.013333333,0,0,0,0,0,0,0,0,0,0.00032407,0.00122549,0,0,0,0,0.000197824,0.00060423,0,0.01,0.008196721,0,0.002735978,0,0,0.061728395,0.004645761,0.003484321,0.001958963,0,0.121902874,0,5.79E-06,3.52E-05,0.002666993,0,0,0.013744876,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
247,FreeSpotifyMusicDownloader-Vir-Extension,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002571711,0.005840886,0,0.0125,0,0.003232759,0.027359781,0,0,0.017636684,0.023228804,0.005226481,0.00241944,0,0.009910803,0,0.000196798,0.000180564,0.007039749,0,0,0.002893658,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
248,extension_1_2_2_0,0,0.003115265,0,0,0,0.001890359,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38E-05,0,0.001982161,0,0,0,2.22E-05,0,0,0.000964553,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,extension_0_7_18_0,0.006,0.031152648,0,0,0,0.007561437,0,0,0.029411765,0.104166667,0,0,0,0,0,0,0,0,0,0,0,0,0.003159686,0.000816993,0,0,0,0,0.022551929,0.069083585,0,0.0125,0.020491803,0.023706897,0.016415869,0,0,0.068783069,0.117305459,0,0.031401081,0.142857143,0.029236868,0,0.001371798,0.011032434,0.117314338,0,0,0.000723415,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,extension_18_5_25_1256,0,0.003115265,0,0,0,0.001890359,0,0,0,0.020833333,0.017944535,0,0.04,0,0,0,0,0,0,0,0,0,0,0.000953159,0,0,0,0,0.01305638,0.083786506,0,0.0475,0.008196721,0.003232759,0.020519836,0,0,0.068783069,0.020905923,0,0.012827078,0,0.042120912,0,0.000329926,0.000928952,0.016724266,0,0,0.000723415,0,0.041666667,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,extension_1_0_9_10,0,0,0,0,0,0.011342155,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000544662,0,0,0,0,0.021760633,0.012688822,0,0.0425,0.012295082,0.012931034,0.034199726,0,0,0.088183422,0.027874564,0.013937282,0.023249349,0.028571429,0.041129832,0.01048951,0.001695936,0.001951512,0.072014357,0,0,0.01061008,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,extension_1_0_11_0,0,0.003115265,0,0,0,0.011342155,0,0,0,0.041666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001361656,0,0,0,0,0.018991098,0.316414904,0,0.025,0.020491803,0,0,0,0,0.014109347,0,0.013937282,0.042578189,0,0.004955401,0,0,0.000244236,0.015001834,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,extension_1_4_141_0,0.034,0.024922118,0.02173913,0.1,0,0.051039698,0,0,0,0.145833333,0.029363785,0,0,0,0,0,0,0,0,0,0,0.003552398,0.001053229,0.008850763,0,0,0,0,0.001384768,0.002618328,0,0.0075,0.020491803,0.001077586,0.004103967,0,0,0.045855379,0,0.006968641,0.002760279,0,0.019821606,0,3.47E-05,5.51E-05,0.002278056,0,0,0.025801784,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
254,extension_2_16_0_0,0,0.00623053,0,0,0,0.013232514,0,0,0,0.020833333,0.001631321,0,0,0,0,0,0,0,0,0,0,0,0.000567123,0.003540305,0,0,0,0,0.008110781,0.005236657,0.020408163,0.01,0.012295082,0.001077586,0.006839945,0,0,0.111111111,0.008130081,0.003484321,0.005786516,0.142857143,0.022794846,0.017482517,8.10E-05,0.000646228,0.018496705,0,0,0.00795756,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,extension_0_3_19_0,0,0,0,0,0,0.003780718,0,0,0,0.041666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000272331,0,0,0,0,0.020969337,0.04612286,0,0.0975,0.024590164,0.050646552,0.069767442,0,0,0.223985891,0.128919861,0.019163763,0.057778229,0.028571429,0.162537166,0.006993007,0.001070813,0.006980207,0.146290102,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
256,extension_6_1_3_0,0.03,0.034267913,0,0,0,0.009451796,0,0,0,0.041666667,0.003262643,0,0,0,0,0,0,0,0,0,0,0,0.000243053,0.002587146,0,0,0,0,0.004549951,0.042900302,0,0.095,0,0.009698276,0.050615595,0,0,0.08994709,0.015098722,0.013937282,0.006453562,0,0.058969277,0,0.001041872,0.001381786,0.026053184,0,0,0.006028454,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
257,extension_11_2_14_0,0,0.00623053,0.02173913,0,0,0.007561437,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000544662,0,0,0,0,0.003363007,0.065659617,0.102040816,0.025,0.004098361,0.030172414,0.016415869,0.013513514,0,0.167548501,0.003484321,0.005226481,0.019278919,0,0.032705649,0,0.000185222,0.003640732,0.048050317,0,0,0.001205691,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
258,extension_3_9_6_0,0.016,0.062305296,0,0,0,0.017013233,0,0,0,0.104166667,0.014681892,0,0.013333333,0,0,0,0,0,0,0,0,0,8.10E-05,0.009259259,0,0,0,0,0.006330366,0.028398792,0,0.0025,0.012295082,0,0,0.013513514,0,0.007054674,0.097560976,0,0.027308431,0.028571429,0.363230922,0,0.000144704,0.000750764,0.017391014,0,0,0.023872679,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,extension_2_0_1_426,0,0.012461059,0.02173913,0,0,0.015122873,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000408497,0,0,0,0,0.01859545,0.013897281,0.020408163,0.01,0.008196721,0.003232759,0.006839945,0,0,0.074074074,0.045296167,0.005226481,0.012806422,0,0.031219029,0,0.000173645,0.001011631,0.038388025,0,0,0.021943574,0,0.083333333,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
260,extension_17_1_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001780415,0.006243706,0.081632653,0.015,0,0.011853448,0.005471956,0,0,0.017636684,0.005807201,0.003484321,0.001922814,0.228571429,0.010406343,0,0.000109975,0.000187691,0.00587294,0,0,0.000241138,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,FreeDownloaderForInstagram-Vir-Extension,0,0.00623053,0,0.1,0,0.032136106,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,8.10E-05,0.000408497,0,0,0,0,0.010484669,0.013293051,0.020408163,0.0225,0.004098361,0.005387931,0.01504788,0,0,0.130511464,0.059233449,0.008710801,0.01072782,0.057142857,0.043607532,0.006993007,0.000133128,0.000377283,0.028620165,0,0,0.015191705,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
262,Download8-Vir-Extension,0.108,0,0.108695652,0,0,0.015122873,0,0,0,0.020833333,0.003262643,0,0.013333333,0,0,0,0,0,0,0,0,0,0,0.003540305,0,0,0,0,0.000197824,0,0,0,0,0,0,0.013513514,0,0,0.00116144,0,1.72E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
263,extension_6_6_0_0,0,0.00623053,0,0,0,0.032136106,0,0,0,0.0625,0.001631321,0,0,0,0,0,0,0,0,0,0,0,0,0.00122549,0,0,0,0,0.016815035,0.022356495,0.020408163,0.0575,0.012295082,0.004310345,0.013679891,0,0,0.107583774,0.042973287,0.006968641,0.010855205,0,0.025768087,0,0.000260468,0.000726056,0.016646479,0,0,0.041234627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,extension_2_13_0_0,0.004,0.024922118,0,0,0,0.028355388,0,0,0,0.041666667,0,0,0.053333333,0,0,0,0,0,0,0,0,0,0,0.003948802,0,0,0,0,0.004747774,0.037865055,0.102040816,0.0075,0,0.043103448,0.012311902,0,0,0.029982363,0.00232288,0.00174216,0.005233083,0.2,0.013379584,0,7.52E-05,0.000872407,0.009628955,0,0,0.011333494,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,extension_4_1_10_0,0.002,0.009345794,0,0,0,0.02268431,0,0,0,0.020833333,0,0,0.026666667,0,0,0,0,0,0,0,0,0,0.000729158,0.000272331,0,0,0,0,0.004945598,0.003826788,0,0.0025,0.008196721,0.001077586,0.004103967,0,0,0.014109347,0.009291521,0.003484321,0.003207845,0,0.010901883,0,0.000567241,0.000315511,0.016746491,0,0,0.000241138,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,extension_0_6_1_0,0,0.009345794,0,0.1,0,0.007561437,0,0,0,0.083333333,0.01141925,0,0,0,0,0,0,0,0,0,0,0,0.00032407,0.000953159,0,0,0,0,0.000395648,0.000805639,0.020408163,0.005,0.012295082,0.001077586,0.004103967,0,0,0.070546737,0.00232288,0.00174216,0.000861565,0,0.009415263,0,2.89E-05,0.000122118,0.004139395,0,0,0.000241138,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,extension_1_9_2_0,0,0,0,0,0,0.005671078,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,8.10E-05,0.000408497,0,0,0,0,0.006330366,0.029204431,0,0.3225,0,0.054956897,0.02872777,0,0,0.059964727,0.111498258,0,0.036078149,0,0.024777007,0,0.001325492,0.007004916,0.049444932,0,0,0.000964553,0,0.083333333,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
268,extension_1_5_5_0,0,0,0,0,0,0.009451796,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,8.10E-05,0.000272331,0,0,0,0,0.017804154,0.033232628,0,0.01,0.008196721,0.019396552,0.013679891,0,0,0.061728395,0.06039489,0.015679443,0.023782985,0,0.031714569,0.01048951,0.001012931,0.001703475,0.05800709,0,0,0.011574632,0,0.041666667,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,extension_0_2_5_0,0,0.009345794,0,0,0,0,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136166,0,0,0,0,0.00098912,0.001812689,0,0.005,0,0,0,0,0,0.003527337,0.005807201,0.00174216,9.38E-05,0,0.003964321,0,0,2.19E-05,0.000144462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,extension_5_0_94_0,0.042,0,0.02173913,0.2,0,0.465028355,0,0,0,0.208333333,0.004893964,0,0,0,0,0,0,0,0,0,0,0,0.002187475,0.003267974,0,0,0,0,0.055588526,0.023967774,0.020408163,0.04,0.045081967,0.016163793,0.027359781,0,0,0.042328042,0.015098722,0.012195122,0.011281253,0.171428571,0.023785927,0,0.001609113,0.00813819,0.01980242,0,0,0.000964553,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
271,RedirBA-Vir-Extension,0.008,0.028037383,0,0,0,0.009451796,0,0,0,0,0.016313214,0,0,0,0,0,0,0,0,0,0,0,0.001134246,0.003131808,0,0,0,0,0.000197824,0.000805639,0,0,0.008196721,0,0,0,0,0,0,0.005226481,5.16E-06,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
272,VBSPage-Vir-Extension,0.4,0.00623053,0.02173913,0.1,0,0.109640832,0,0,0,0.020833333,0.058727569,0,0.04,0.034482759,0,0,0,0,0,0,0,0,0.009398039,0.000272331,0,0,0.083333333,0,0.000197824,0,0,0,0,0,0,0.040540541,0,0,0,0,1.72E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
273,extension_3_7_6_0,0.072,0.015576324,0,0,0,0.034026465,0,0,0,0.125,0.073409462,0,0.013333333,0,0,0,0,0,0,0,0,0,0.000486105,0.002042484,0,0,0,0,0.002967359,0.006243706,0.040816327,0.005,0.008196721,0.001077586,0.004103967,0,0,0.015873016,0.003484321,0.087108014,0.005564454,0.114285714,0.025272547,0,2.89E-05,0.000333567,0.02216382,0,0,0.08174584,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,extension_2_9_0_0,0,0,0,0,0,0.009451796,0,0,0,0.0625,0.006525285,0,0.013333333,0,0,0,0,0,0,0,0,0,0.001215264,0.00122549,0,0,0,0,0,0.002215509,0,0.0425,0,0.005387931,0.004103967,0,0,0,0,0,6.28E-05,0,0.00099108,0,0,0,1.11E-05,0,0,0.000482276,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
275,NarutoWallpaper-Vir-Extension,0,0,0,0,0,0.013232514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00040282,0,0,0,0,0,0,0,0,0,0,9.47E-06,0,0,0,0,0,2.22E-05,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
276,extension_2_7_2_0,0,0,0,0,0,0.003780718,0,0,0,0.041666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000272331,0,0,0,0,0.008110781,0.010876133,0,0.01,0,0,0,0,0,0.026455026,0.015098722,0,0.004158924,0,0.006937562,0,0,0.000160607,0.025114181,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,extension_2_70_0_0,0.002,0.00623053,0,0,0,0.007561437,0,0,0,0.041666667,0.01141925,0,0,0,0,0,0,0,0,0,0,0,0.001134246,0.007216776,0,0,0,0,0.000395648,0.004229607,0.020408163,0.0075,0,0.001077586,0.004103967,0,0,0.026455026,0.00232288,0.00174216,0.000918372,0.028571429,0.007928642,0,2.89E-05,0.000112139,0.003311516,0,0,0.001929105,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,extension_9_3_4_0,0,0.003115265,0,0,0,0.001890359,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136166,0,0,0,0,0.017408506,0.009869084,0,0.0525,0.028688525,0.010775862,0.004103967,0,0,0.028218695,0.056910569,0.006968641,0.021647578,0.028571429,0.011892963,0,0.000908744,0.00304012,0.068975097,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,extension_1_0_0_6,0.038,0.024922118,0,0.2,0,0.017013233,0,0,0,0.083333333,0.008156607,0,0.013333333,0,0,0,0,0,0,0,0,0.024866785,0.000729158,0.001361656,0,0,0,0,0.001384768,0.008660624,0,0.0075,0,0,0.004103967,0,0,0.001763668,0,0,0.00096571,0,0.053518335,0,0,1.33E-05,0.000611186,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
280,Download16-Vir-Extension,0.166,0.096573209,0.173913043,0.1,0,0.069943289,0,0,0,0.020833333,0.037520392,0,0.013333333,0,0,0,0,0,0,0,0,0,0.001944422,0.00585512,0,0.1,0,0,0.00751731,0.003021148,0,0,0.016393443,0,0,0.013513514,0,0.007054674,0,0.003484321,5.51E-05,0,0.00049554,0,0.00098399,8.51E-05,9.45E-05,1,0,0.000482276,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
281,extension_1_30_0_0,0,0,0,0,0,0,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020141,0,0.0025,0,0,0.001367989,0,0,0,0.00116144,0,0.000100702,0,0.00049554,0,0,0,0.000111125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,extension_1_20_2_0,0,0,0,0,0,0.02268431,0,0,0,0.083333333,0.01141925,0,0,0,0,0,0,0,0,0,0,0,0,0.000816993,0,0,0,0,0.021958457,0.080161128,0,0.125,0,0.075431034,0.027359781,0,0,0.283950617,0.232288037,0.00174216,0.042575606,0,0.052031715,0,0.00019101,0.007330406,0.122548311,0,0,0.000241138,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
283,extension_0_4_4_0,0,0.003115265,0,0,0,0.003780718,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136166,0,0,0,0,0.005143422,0.004833837,0,0,0.008196721,0,0.008207934,0,0,0.051146384,0.005807201,0,0.011946578,0,0.03419227,0,0.000347291,0.001133274,0.032598429,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
284,extension_1_5_20_0,0,0,0,0,0,0.007561437,0,0,0,0.041666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000272331,0,0,0,0,0.000395648,0.003021148,0,0.01,0,0.001077586,0.004103967,0,0,0.037037037,0,0.00174216,0.000966571,0,0.007433102,0,5.21E-05,0.000144451,0.003856027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,extension_2_1_63_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01305638,0.010876133,0.040816327,0.0225,0.004098361,0.005387931,0.009575923,0,0,0.084656085,0.00232288,0.00174216,0.00536391,0,0.025768087,0,0.000208374,0.000461863,0.012801565,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
286,extension_1_13_504_0,0,0.00623053,0,0,0,0.009451796,0,0,0,0.041666667,0.001631321,0,0.013333333,0,0,0,0,0,0,0,0,0,0.000486105,0.001089325,0,0,0,0,0,0.001007049,0,0.005,0,0.001077586,0.005471956,0,0,0.019400353,0.00232288,0.00174216,0.001025099,0,0.008919722,0,7.52E-05,0.000123543,0.003889364,0,0,0.000241138,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,extension_0_0_61_0,0,0,0,0,0,0.003780718,0,0,0,0.041666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000408497,0,0,0,0,0,0.001007049,0,0,0,0,0,0,0,0.045855379,0.00116144,0,0.000248744,0,0.007433102,0,0,1.90E-06,5.00E-05,0,0,0.009645527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
288,extension_4_1_15_0,0,0,0,0,0,0.020793951,0,0,0,0.104166667,0.001631321,0,0,0,0,0,0,0,0,0,0,0,0.000243053,0.000953159,0,0,0,0,0.049060336,0.034441088,0.163265306,0.0275,0.040983607,0.005387931,0.024623803,0,0,0.192239859,0.157955865,0.006968641,0.022238021,1,0.03716551,0.006993007,0.000769827,0.000808735,0.026675483,0,0,0.001446829,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
289,extension_7_3_0_0,0,0,0,0,0,0.003780718,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136166,0,0,0,0,0.001978239,0.01470292,0,0,0.008196721,0,0,0,0,0.045855379,0,0,0.003749229,0,0.158077304,0,0,0.000392963,0.010390159,0,0,0.004340487,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,extension_2_1_1_9,0,0.00623053,0,0,0,0.007561437,0,0,0,0.083333333,0.003262643,0,0,0,0,0,0,0,0,0,0,0,0,0.000272331,0,0,0,0,0.009099901,0.007653575,0,0.015,0.016393443,0,0,0,0,0.029982363,0.011614402,0.005226481,0.0155908,0.057142857,0.017839445,0,0.002512068,0.003067205,0.048855971,0,0,0.002893658,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
